Index,Price
2744,5962
2745,2716
2747,12833
2748,5333
2749,9463
2750,3056
2751,3448
2752,2697
2753,2690
2754,2697
2755,3602
2756,5470
2757,3872
2758,4134
2759,4875
2760,5000
2761,5238
2762,8509
2763,9000
2764,4423
2765,12833
2766,5706
2767,14728
2768,4520
2769,4902
2770,5426
2771,3535
2772,6465
2773,4425
2774,5889
2775,5496
2777,6364
2778,3333
2779,5097
2780,4774
2781,5556
2782,5314
2783,5832
2784,4915
2785,7196
2786,5350
2787,5312
2788,2400
2789,3500
2790,2160
2791,4793
2792,4624
2793,6500
2794,7300
2795,4762
2796,4133
2797,5020
2798,4000
2800,6127
2801,5333
2802,6127
2803,6584
2804,4930
2805,3393
2806,5514
2808,8602
2809,3846
2810,5103
2811,5471
2812,5112
2813,2333
2814,4774
2815,8865
2816,10010
2817,3730
2818,3968
2819,4387
2820,5333
2821,6369
2823,3440
2824,3486
2825,5217
2826,4545
2827,4530
2828,3758
2829,3200
2830,4040
2831,19811
2832,3367
2833,5576
2834,3957
2835,3367
2836,4523
2837,3101
2839,6693
2840,3590
2841,3846
2842,3846
2843,3778
2844,7602
2846,1583
2848,5455
2849,4364
2850,4596
2851,4621
2852,5282
2853,5282
2854,7143
2855,4585
2856,5500
2857,4111
2858,7542
2859,4815
2860,4240
2861,8366
2862,3728
2863,6000
2864,5159
2865,6429
2866,3799
2867,6193
2868,4000
2869,6310
2870,5148
2871,3977
2872,7143
2873,5273
2874,2350
2876,3000
2878,5421
2879,7114
2880,4484
2881,3630
2882,8908
2883,6584
2884,10000
2885,6667
2886,7277
2887,4575
2888,10833
2889,8081
2890,5432
2891,4655
2892,9905
2893,2422
2894,5862
2895,7697
2896,7958
2897,5859
2898,3131
2899,6652
2900,12225
2901,4792
2902,2609
2904,2540
2905,3704
2906,3745
2907,3786
2908,6503
2909,5532
2910,5727
2911,3922
2913,6045
2914,4524
2915,8333
2916,6291
2917,7066
2918,7327
2919,4143
2920,3818
2921,4472
2922,3731
2923,3122
2924,6250
2925,6667
2926,5474
2927,4508
2928,6374
2929,5000
2931,4115
2932,4405
2933,5759
2934,3865
2935,4793
2936,4359
2937,4411
2938,3595
2939,4248
2940,5147
2941,6838
2942,6192
2944,8667
2945,3158
2946,7331
2947,3886
2948,5679
2949,5679
2950,4444
2951,4429
2952,4000
2953,4831
2954,4609
2955,4657
2956,5000
2957,5171
2958,3844
2959,3863
2960,5820
2961,5259
2962,5407
2963,6349
2965,4374
2966,4240
2967,5333
2968,7838
2969,6500
2970,7031
2972,2142
2973,10227
2974,6382
2975,7260
2976,4390
2978,5000
2979,6313
2980,7222
2981,8000
2982,8000
2983,8000
2984,7317
2985,7667
2986,5105
2987,5105
2988,5455
2989,5329
2990,4000
2991,7222
2992,5000
2993,4787
2994,6061
2995,4500
2996,5415
2997,7563
2999,6061
3000,4274
3001,4902
3002,18902
3003,5437
3004,6364
3005,2929
3006,7407
3007,3664
3008,3621
3009,3380
3010,3722
3011,4868
3012,3600
3013,6501
3014,5041
3015,8731
3016,2869
3017,4720
3018,4590
3019,7700
3020,2703
3021,4342
3022,4821
3023,7692
3024,3360
3025,3575
3026,3776
3027,3794
3028,4023
3029,4172
3030,5793
3032,6029
3033,6029
3034,6029
3035,3479
3036,6838
3037,3539
3038,4177
3039,4497
3040,3657
3041,3704
3042,6111
3043,5900
3044,6239
3045,4364
3046,5556
3047,4598
3048,3313
3050,3404
3052,9544
3053,7845
3054,3704
3055,4603
3057,3000
3058,3551
3059,3704
3060,4948
3061,4386
3062,14444
3063,6215
3064,6513
3065,4737
3066,5409
3067,4566
3068,5754
3069,7235
3070,5556
3071,1810
3072,6239
3073,5032
3074,6036
3075,7425
3076,6061
3077,8182
3078,6072
3079,6193
3080,11396
3081,3571
3082,6264
3083,7050
3084,5069
3085,5069
3086,5431
3087,5431
3088,5112
3089,4926
3091,6129
3092,3989
3093,9201
3094,4936
3095,8264
3096,5780
3097,8101
3098,3799
3099,6562
3100,4007
3101,4301
3102,6253
3103,4348
3104,10000
3105,6544
3106,2600
3107,4215
3109,4146
3110,6000
3111,6591
3112,6240
3113,6752
3114,6584
3115,6838
3116,4800
3117,7246
3118,2818
3119,3281
3120,4714
3121,4009
3122,4000
3123,10199
3124,5278
3126,4936
3127,9455
3128,4858
3129,3729
3130,3704
3131,4361
3132,3205
3133,15000
3134,12000
3135,6392
3136,5556
3137,3286
3138,4218
3139,5056
3140,7900
3141,3846
3142,2906
3143,5238
3144,7000
3145,6567
3146,4533
3148,3939
3149,9815
3150,5013
3151,9821
3152,4720
3153,4785
3154,6374
3155,5113
3156,4493
3157,8100
3158,4681
3159,4324
3160,4575
3161,5314
3162,5314
3163,5845
3164,5000
3165,4794
3166,4279
3167,6158
3168,4000
3169,4895
3170,1692
3172,3067
3173,3390
3174,2538
3175,9804
3176,2305
3177,8878
3178,3030
3179,2675
3181,4091
3183,14400
3186,5003
3187,4951
3188,9214
3189,9476
3190,9732
3191,10000
3192,10217
3193,10217
3194,10217
3195,5041
3196,5120
3197,5072
3198,8385
3199,4444
3200,6074
3201,11333
3202,6700
3203,3850
3204,5081
3206,4467
3208,5652
3209,5189
3210,4825
3211,9359
3212,2612
3213,7990
3214,4482
3215,4900
3216,5682
3217,6400
3218,8100
3219,5792
3221,4434
3222,4691
3223,8800
3224,8750
3225,6586
3226,5372
3227,3317
3228,6397
3229,5862
3230,9091
3231,8631
3232,8991
3233,8991
3234,5118
3235,7661
3236,9568
3237,4213
3238,4128
3239,4255
3240,4255
3242,7310
3243,6469
3244,5697
3245,4077
3247,7121
3248,3427
3249,7407
3250,7626
3251,7626
3252,5000
3253,4793
3254,6914
3255,6048
3256,6907
3257,5797
3258,8871
3259,8991
3260,5012
3261,4437
3262,4279
3263,5677
3264,5455
3265,13000
3266,8483
3267,7632
3268,4043
3269,6092
3270,3333
3271,15385
3272,5056
3273,4827
3274,8182
3275,5426
3276,8418
3277,5251
3278,6334
3279,4148
3281,5600
3283,7709
3284,4336
3285,8378
3286,4040
3287,3859
3288,5595
3289,4661
3290,6481
3291,2735
3292,3403
3294,3500
3296,4837
3297,4334
3299,4274
3301,6000
3302,7378
3304,7463
3305,8889
3306,8889
3307,4760
3308,7407
3309,7200
3310,4541
3311,4541
3312,4348
3313,2170
3314,5682
3315,5939
3316,3052
3317,4609
3318,3382
3319,4800
3320,7250
3321,2727
3322,5816
3323,3868
3324,5654
3325,2786
3326,7000
3327,7037
3328,8000
3329,6239
3330,5217
3331,7222
3332,5000
3333,3175
3334,5657
3335,2033
3337,3989
3338,4979
3339,6633
3342,5444
3343,4902
3344,7751
3345,3846
3346,5673
3347,3241
3348,6849
3349,3819
3350,5822
3351,5223
3352,4540
3354,5479
3355,3539
3356,3462
3357,3370
3358,3484
3359,4274
3360,3621
3361,5778
3362,7333
3363,5660
3364,6500
3365,4688
3366,4438
3367,3815
3368,6019
3369,5056
3370,5464
3371,5464
3372,5017
3374,5208
3375,6667
3377,7988
3378,4916
3379,2821
3380,2912
3381,1929
3382,5926
3383,6667
3384,4196
3385,8000
3386,7576
3387,3972
3388,11891
3389,5905
3390,8500
3391,3892
3392,3796
3393,3439
3394,4293
3395,5180
3396,5078
3397,11864
3398,6429
3399,7500
3400,4531
3401,4167
3402,5556
3404,10000
3405,7713
3407,4568
3408,5144
3409,5274
3410,4772
3411,6800
3412,6076
3413,2514
3414,2936
3415,8039
3416,3308
3417,5930
3419,9357
3420,47025
3421,5808
3422,2428
3423,2368
3425,4493
3426,2769
3427,3406
3428,5222
3429,6667
3430,7190
3431,4349
3432,8000
3433,5227
3434,12498
3435,5100
3436,7200
3437,8500
3438,8744
3439,11111
3440,7024
3441,7366
3442,7220
3443,7224
3444,7576
3445,4561
3446,4348
3447,5664
3448,8429
3449,4437
3450,4802
3451,4658
3452,8342
3453,6607
3454,2520
3455,3419
3456,4199
3457,5000
3458,3440
3459,3523
3460,4222
3461,3852
3462,10000
3463,4199
3464,4091
3465,4825
3466,3935
3467,7000
3468,5926
3469,5294
3470,3111
3471,3852
3472,5053
3473,8770
3474,5556
3475,4516
3476,7038
3477,6032
3478,2584
3479,2455
3480,2544
3481,9259
3482,3571
3484,3492
3485,4444
3486,3750
3487,12157
3488,4359
3489,5385
3490,2932
3491,5087
3492,4615
3493,7143
3494,7593
3495,9259
3496,9259
3497,5952
3498,5333
3499,5952
3500,7800
3501,5685
3502,3457
3503,4500
3504,7800
3505,6844
3506,6293
3507,8333
3508,6818
3509,2489
3512,4576
3513,4905
3514,4516
3515,4003
3516,4000
3517,6316
3518,5354
3519,4227
3520,4051
3521,3968
3522,3770
3525,3675
3526,3704
3527,3906
3528,3973
3529,3062
3530,4492
3531,5972
3532,6780
3533,5143
3534,3799
3535,9568
3536,3248
3537,6027
3539,5468
3540,7000
3541,7046
3542,4514
3543,4032
3544,8681
3545,13587
3546,3979
3548,4851
3549,3386
3550,4054
3552,6502
3553,10500
3555,4653
3556,5112
3557,2941
3558,8336
3559,3132
3561,6812
3563,7076
3564,5413
3566,3977
3567,5547
3568,11761
3569,3739
3570,4722
3571,3700
3572,4091
3573,3513
3574,2593
3575,3500
3576,5161
3577,4281
3578,14815
3579,6050
3580,8814
3581,8750
3582,9921
3583,2500
3584,3750
3585,5314
3586,3030
3587,4717
3588,3069
3590,6508
3591,3764
3592,6313
3593,5827
3594,7812
3596,5638
3597,3912
3598,3630
3599,3714
3600,3472
3601,6364
3602,4859
3604,4404
3605,6029
3606,42105
3607,5599
3608,4593
3609,8232
3610,4737
3611,4641
3612,12605
3613,5389
3615,10721
3616,4642
3617,6111
3618,4722
3619,4321
3620,2802
3621,5350
3622,4444
3623,3509
3624,6296
3625,7156
3626,3685
3627,3854
3628,5694
3629,4886
3630,6615
3631,11674
3632,3825
3633,5093
3634,4300
3635,5185
3636,5778
3637,5333
3638,4354
3639,6500
3640,3819
3641,7229
3642,4380
3643,4400
3644,6000
3645,3175
3646,3946
3647,9309
3648,4545
3651,5105
3652,7479
3653,7007
3655,3606
3657,5019
3660,7914
3661,3437
3662,3854
3663,4400
3664,5202
3665,4259
3666,4533
3667,4600
3668,5078
3669,4841
3670,4000
3671,3986
3672,4157
3673,8333
3674,7747
3675,13111
3676,3409
3678,4714
3679,5132
3680,7273
3681,5324
3682,3991
3683,4540
3684,6757
3685,4083
3686,8228
3687,2853
3688,4390
3689,7000
3690,9346
3691,6598
3692,6800
3693,7750
3694,4327
3695,3868
3696,4598
3697,6190
3698,22059
3699,8254
3700,8259
3701,6676
3702,6915
3703,7200
3704,7200
3705,7917
3706,1835
3707,4112
3708,5556
3709,9444
3710,12222
3711,5363
3712,7900
3713,7986
3714,4407
3715,3571
3716,3718
3717,4301
3718,3361
3719,2370
3720,5500
3722,5935
3723,4388
3724,5600
3725,6203
3726,6250
3727,6667
3728,4342
3729,8386
3730,9644
3731,4000
3733,8000
3734,10448
3735,2972
3736,9500
3737,6818
3738,4915
3739,4494
3740,7124
3741,8130
3742,3947
3743,3502
3744,4561
3745,5000
3746,4083
3747,4808
3748,4450
3749,3086
3750,4160
3751,10000
3752,4808
3753,3350
3754,8812
3755,4833
3756,5171
3757,4274
3758,4048
3759,4359
3760,4019
3761,4359
3763,6289
3764,4951
3766,3128
3767,4094
3768,2828
3769,5405
3770,4895
3771,6667
3772,20930
3773,6592
3774,4975
3775,5043
3777,8241
3778,4425
3779,5000
3780,5234
3782,9054
3783,8333
3784,6568
3785,2582
3786,4032
3787,4750
3788,4275
3790,4299
3792,4450
3793,5571
3794,4432
3795,5915
3796,4115
3797,9359
3798,8537
3799,6000
3800,2893
3801,3381
3803,9106
3804,6330
3805,5192
3806,2083
3807,3382
3808,8553
3809,4181
3812,2487
3813,6562
3814,7000
3816,4878
3817,5013
3818,7350
3819,5263
3820,9071
3821,6562
3823,5216
3824,6027
3825,2846
3826,2469
3827,4571
3829,6500
3830,5128
3831,1759
3832,5000
3833,4334
3834,9872
3835,4314
3836,7750
3837,4720
3838,6944
3840,12334
3842,4938
3843,8137
3845,5051
3846,4848
3847,5000
3848,5500
3849,7500
3850,4420
3851,3968
3852,4591
3853,5000
3854,4248
3855,2525
3856,2489
3858,8833
3859,4762
3860,5882
3861,2111
3862,4542
3864,5000
3865,3046
3866,4000
3868,5294
3869,5496
3870,6084
3871,6441
3872,6260
3873,6667
3874,6500
3875,3889
3876,4074
3877,2193
3878,8889
3879,3856
3880,4922
3881,7692
3882,7420
3883,7071
3884,8750
3885,1982
3886,12656
3887,4087
3888,5208
3889,3399
3890,2727
3891,6536
3893,3689
3894,4727
3895,4875
3896,4673
3897,3333
3898,6657
3899,4152
3900,3333
3901,4286
3903,6167
3904,8576
3905,4261
3906,5017
3907,4284
3908,3444
3909,6656
3910,4330
3911,4215
3912,6800
3914,5233
3915,11500
3916,4659
3917,3922
3918,4714
3919,5466
3920,4503
3921,3182
3922,4087
3923,7407
3924,6500
3925,6500
3926,3444
3927,4249
3928,4286
3929,4965
3931,4510
3932,4164
3933,17778
3934,4771
3935,6522
3936,5401
3937,6378
3938,7051
3941,3900
3942,3584
3943,3947
3944,7556
3945,4364
3946,3800
3947,3800
3948,3656
3949,5900
3950,4281
3951,5556
3952,6795
3953,6667
3954,4444
3956,4603
3957,7200
3958,7200
3959,6750
3960,6750
3961,3175
3963,6061
3964,5312
3965,8222
3967,6818
3968,5942
3969,5510
3971,6818
3972,4545
3973,7475
3974,9525
3975,2690
3976,5073
3977,4040
3978,6205
3979,3838
3980,4889
3981,4040
3982,5312
3983,5208
3984,3641
3985,7342
3987,4267
3988,13138
3989,7200
3991,4706
3992,4325
3993,6806
3994,7181
3995,7200
3996,7200
3997,3676
3998,5983
3999,3333
4000,6753
4001,6753
4002,7004
4003,7254
4004,4603
4005,4661
4006,2107
4007,8941
4008,4727
4009,6309
4010,2670
4011,3810
4012,4833
4013,7750
4014,7963
4015,6481
4016,3968
4017,2289
4018,7136
4019,5850
4020,5850
4021,5850
4022,5583
4024,3786
4025,7554
4026,3648
4027,3562
4028,4544
4029,4050
4031,7508
4032,4641
4033,4802
4034,4502
4035,6907
4036,6263
4037,3279
4038,4428
4039,5737
4040,3648
4041,6492
4043,5208
4044,4078
4045,3704
4046,4000
4047,3738
4048,6500
4049,6500
4050,4810
4052,3178
4054,8182
4055,6019
4056,6500
4057,6237
4058,3134
4059,3489
4061,1944
4062,3800
4063,4115
4064,1739
4065,9556
4066,4250
4067,6313
4068,5000
4069,4591
4070,6113
4071,6996
4072,2889
4073,7660
4074,3214
4075,4630
4076,7097
4077,3822
4079,4118
4080,10024
4081,2222
4082,5091
4083,3903
4084,2778
4085,5079
4086,8523
4087,4014
4088,5814
4089,6231
4090,23867
4091,4913
4092,7456
4093,5103
4094,5000
4096,4933
4097,4167
4098,3704
4099,6592
4100,6433
4101,3598
4102,4696
4103,3759
4104,3943
4106,7923
4107,5914
4108,3937
4110,3292
4111,6653
4112,4192
4113,5093
4114,4661
4115,3188
4116,4074
4117,4674
4118,5986
4119,11039
4120,3226
4121,4217
4122,4375
4124,4198
4125,13000
4126,7200
4127,11290
4128,2045
4129,4438
4130,4701
4131,4280
4132,8381
4134,6130
4135,5437
4136,6000
4137,6667
4138,6313
4139,4150
4141,40278
4142,4615
4143,4561
4144,6296
4145,3030
4146,4746
4147,11968
4148,4714
4149,6667
4150,4936
4151,5652
4152,5587
4153,5699
4154,4828
4155,5156
4156,4961
4157,7808
4159,4750
4160,4722
4162,6212
4164,4329
4165,4828
4166,5952
4167,8385
4168,12000
4169,7879
4170,5648
4171,4793
4172,3913
4174,5033
4175,7000
4176,3455
4177,4778
4179,3662
4180,7497
4181,4048
4182,4444
4183,6645
4184,5100
4185,5135
4186,5013
4187,4762
4188,3000
4189,4688
4191,6701
4192,3733
4193,10000
4194,3657
4195,4971
4196,6878
4197,4432
4199,3333
4201,6667
4202,4031
4203,4805
4204,3853
4205,3128
4206,2840
4207,3292
4208,3378
4209,3587
4210,4437
4211,4974
4212,5263
4213,2667
4214,3208
4215,5501
4216,5032
4217,4587
4218,3241
4219,5714
4220,4514
4221,5230
4222,7000
4223,5189
4224,6600
4225,5706
4226,4856
4227,8454
4228,4012
4229,4269
4230,7513
4231,4108
4232,7250
4233,6500
4234,7000
4235,4575
4236,4756
4237,4207
4238,2915
4239,6076
4240,7474
4241,3867
4242,6076
4243,8511
4244,9000
4245,2283
4246,3467
4247,4500
4248,2622
4250,3346
4251,4040
4252,4310
4253,6400
4254,4659
4255,5105
4256,6233
4257,6944
4258,4144
4259,2305
4260,4173
4261,5983
4262,16250
4263,7436
4264,4963
4265,4714
4266,7246
4267,5051
4268,7027
4269,4607
4270,4904
4271,20000
4272,5368
4274,4155
4275,3140
4276,3951
4277,4241
4278,4274
4279,6250
4280,7053
4281,4000
4282,4314
4283,4575
4284,4641
4285,5185
4286,5481
4287,5481
4288,4014
4289,4387
4290,4683
4291,4154
4292,7508
4293,3778
4294,7708
4295,6667
4296,10606
4297,8318
4299,10000
4300,4575
4301,5100
4302,4274
4303,10284
4304,5850
4305,5850
4306,5850
4308,3287
4309,5621
4310,8018
4311,8621
4312,5000
4313,4750
4314,3299
4315,5473
4316,3636
4317,3000
4319,4645
4320,5155
4321,6522
4322,4370
4324,6259
4325,4222
4326,4902
4327,4020
4328,8421
4329,4912
4330,5474
4331,7200
4332,5350
4333,3636
4334,4444
4335,3812
4336,3812
4337,4074
4338,5817
4339,3833
4340,5426
4341,4858
4342,5263
4343,8660
4344,4545
4345,6584
4346,3393
4347,6368
4348,4993
4349,3154
4350,5500
4351,5185
4352,5977
4353,4774
4354,9317
4355,8687
4356,8761
4357,16923
4358,8333
4359,3230
4360,4798
4361,4868
4362,4248
4363,5161
4364,8000
4366,8500
4367,6538
4368,4937
4369,8900
4370,5667
4371,3130
4372,3130
4373,3130
4374,3231
4375,5477
4376,4174
4377,6339
4378,19000
4379,3556
4380,5719
4381,3382
4382,4296
4383,3333
4384,7071
4385,4121
4386,4301
4387,4321
4388,4512
4389,3259
4390,4541
4391,10202
4392,5226
4393,4052
4394,4904
4395,8450
4396,6468
4397,5844
4398,8232
4399,4516
4400,5079
4401,7859
4402,5464
4403,6280
4404,5741
4405,4444
4406,3636
4407,9431
4409,4089
4410,4736
4411,5360
4413,3704
4415,5352
4416,2815
4417,6481
4418,3302
4419,3232
4420,7477
4421,7545
4422,7614
4423,6800
4424,6077
4425,4303
4426,5316
4427,3254
4428,10436
4429,8644
4430,4755
4431,7342
4432,4861
4435,5405
4436,3852
4437,4167
4438,3968
4439,2148
4440,9139
4441,3926
4442,4638
4444,4343
4445,6116
4446,9487
4447,9487
4448,10000
4449,4047
4450,4711
4451,4706
4452,3292
4453,8997
4454,4280
4455,5556
4456,5667
4457,5249
4458,4615
4459,5300
4460,6940
4461,6250
4462,6173
4463,4562
4464,4296
4465,3007
4467,4286
4468,6173
4469,6500
4470,5716
4471,5824
4472,3111
4473,7828
4474,4094
4475,6500
4476,6500
4477,4478
4478,3537
4479,10839
4480,5357
4481,4391
4482,4500
4483,3496
4484,3500
4485,3500
4486,3637
4488,3933
4489,5431
4490,4961
4491,3639
4492,3991
4495,6699
4496,15116
4497,5333
4498,5556
4499,4200
4500,4352
4501,5122
4502,3237
4503,5556
4504,6200
4505,4000
4506,5733
4507,7778
4508,4000
4509,6500
4510,4444
4511,3040
4512,4016
4513,5512
4515,4286
4516,7292
4518,2564
4519,5280
4520,3846
4522,4094
4523,7463
4524,8889
4525,6852
4526,4688
4527,4250
4528,4688
4529,4362
4530,4750
4532,9839
4533,4207
4534,3778
4535,4167
4536,4336
4537,5093
4538,6220
4539,4895
4540,4242
4541,4088
4542,3709
4543,4200
4544,5833
4545,3923
4546,3863
4547,6410
4548,5000
4549,5013
4550,9545
4551,3936
4552,3615
4553,4138
4554,4558
4555,5993
4556,5679
4557,4000
4558,7059
4559,6818
4560,5979
4561,6228
4562,3217
4563,4638
4564,5051
4565,4610
4566,4808
4567,8232
4568,4502
4569,5556
4570,6584
4571,5333
4573,5333
4574,6061
4575,6364
4576,5625
4577,5787
4578,4273
4580,4745
4581,3280
4582,4505
4583,5839
4585,5100
4586,5314
4587,4433
4588,7407
4589,3810
4590,3947
4591,7370
4592,7370
4593,7559
4594,6716
4595,4040
4596,4009
4597,3692
4598,7015
4599,3759
4600,4040
4601,7015
4602,3819
4603,4040
4604,4174
4605,6111
4606,4918
4607,6020
4608,4783
4609,3037
4610,3800
4611,4953
4612,6111
4613,5867
4614,6061
4615,6519
4616,5000
4617,3769
4618,4882
4620,3535
4621,7200
4622,5556
4623,6752
4624,6949
4625,4334
4626,5136
4627,7460
4628,7417
4629,7292
4630,5657
4631,4180
4632,6757
4633,4188
4634,4173
4635,3923
4637,4762
4638,3680
4639,4850
4640,4409
4641,4586
4642,4622
4643,4586
4644,5223
4645,4316
4646,9718
4647,3226
4648,9062
4649,3644
4650,10741
4651,5686
4652,8571
4653,7500
4654,7619
4655,4252
4656,4902
4657,5448
4658,4000
4659,5572
4660,4049
4661,3671
4662,4106
4663,4480
4665,4500
4666,3800
4667,4174
4668,4500
4669,4000
4670,6385
4671,3650
4672,4467
4673,4981
4674,3556
4675,4307
4676,2800
4677,4722
4678,7881
4679,3399
4680,6700
4682,3651
4683,3651
4684,8932
4685,2667
4686,5323
4687,4113
4688,4540
4689,4667
4690,3962
4691,4632
4692,4872
4693,4336
4694,4545
4695,4766
4697,4641
4698,5222
4699,7474
4700,3634
4701,4041
4702,2667
4703,4545
4704,9997
4705,4199
4707,4895
4708,6649
4709,2143
4711,5263
4712,5283
4713,4000
4714,3822
4715,5000
4716,6562
4717,3814
4718,5824
4719,4833
4720,7336
4721,3263
4722,4486
4723,9333
4724,5208
4725,7477
4726,5335
4727,2973
4728,4545
4729,6944
4730,5097
4731,6522
4732,4875
4733,5806
4734,5026
4735,2857
4736,3127
4737,5455
4738,3805
4739,6786
4740,6256
4742,4167
4743,5333
4744,4561
4745,16060
4746,4500
4747,3481
4748,4641
4749,4231
4750,4527
4751,3939
4752,4923
4753,5476
4754,3955
4755,8621
4756,3889
4757,5887
4758,7974
4759,2588
4760,2074
4761,4091
4762,6306
4763,4582
4764,3430
4765,4200
4766,4899
4767,2488
4768,6299
4769,7637
4770,4074
4771,4660
4772,5000
4773,5888
4776,8464
4777,3813
4778,4825
4779,3214
4780,3133
4781,5458
4782,4215
4783,3889
4784,9544
4785,4977
4786,4835
4787,5444
4788,4286
4789,2961
4791,2515
4792,3498
4794,5747
4795,4206
4796,3569
4797,8500
4799,4530
4800,4889
4801,5087
4803,4120
4804,5810
4805,5000
4806,5867
4807,4168
4808,4279
4809,3810
4810,5034
4811,4950
4812,4502
4813,5113
4814,3292
4815,3813
4816,10000
4817,2778
4818,2837
4819,6667
4820,4444
4821,4132
4822,8105
4823,3095
4824,4167
4825,4651
4826,5522
4827,2573
4828,10593
4829,4866
4830,3977
4831,6813
4832,12500
4833,4216
4834,3814
4835,4662
4836,4027
4837,3803
4838,7434
4840,10185
4841,5241
4842,8048
4843,3304
4844,5155
4847,5000
4848,4659
4849,8621
4850,2222
4851,5200
4852,2323
4853,5405
4854,8696
4855,6486
4856,4297
4857,4527
4858,3889
4860,4167
4862,8372
4863,7018
4864,4124
4865,10388
4866,4603
4868,5724
4869,3704
4871,4167
4872,5272
4873,4300
4874,7500
4875,6573
4876,3772
4877,3850
4878,4100
4879,4000
4880,7078
4881,5820
4882,4713
4883,5430
4884,3600
4885,5333
4886,7711
4887,5572
4888,3700
4890,6065
4891,1852
4892,3000
4893,7729
4894,5933
4895,5131
4896,3584
4897,7778
4898,4228
4899,6562
4900,6571
4901,41000
